id,Source,Target,Type,weight,book,weight_inv
3477,Davos-Seaworth,Leona-Woolfield,undirected,3,5.0,0.3333333333333333
3478,Davos-Seaworth,Marlon-Manderly,undirected,5,5.0,0.2
3479,Davos-Seaworth,Melisandre,undirected,4,5.0,0.25
3480,Davos-Seaworth,Robb-Stark,undirected,3,5.0,0.3333333333333333
3481,Davos-Seaworth,Robett-Glover,undirected,4,5.0,0.25
3482,Davos-Seaworth,Salladhor-Saan,undirected,11,5.0,0.09090909090909093
3483,Davos-Seaworth,Stannis-Baratheon,undirected,21,5.0,0.047619047619047616
3484,Davos-Seaworth,Sybell-Spicer,undirected,3,5.0,0.3333333333333333
3485,Davos-Seaworth,Wyman-Manderly,undirected,32,5.0,0.03125
3486,Denys-Mallister,Jon-Snow,undirected,4,5.0,0.25
3487,Denzo-Dhan,Meris,undirected,3,5.0,0.3333333333333333
3488,Devan-Seaworth,Jon-Snow,undirected,5,5.0,0.2
3489,Devan-Seaworth,Melisandre,undirected,4,5.0,0.25
3490,Devan-Seaworth,Stannis-Baratheon,undirected,14,5.0,0.07142857142857142
3491,Dick-Straw,Hugh-Hungerford,undirected,3,5.0,0.3333333333333333
3492,Dick-Straw,Tattered-Prince,undirected,4,5.0,0.25
3493,Donal-Noye,Jon-Snow,undirected,7,5.0,0.14285714285714285
3494,Donal-Noye,Qhorin-Halfhand,undirected,3,5.0,0.3333333333333333
3495,Doran-Martell,Ellaria-Sand,undirected,3,5.0,0.3333333333333333
3496,Doran-Martell,Gregor-Clegane,undirected,4,5.0,0.25
3497,Doran-Martell,Myrcella-Baratheon,undirected,5,5.0,0.2
3498,Doran-Martell,Nymeria-Sand,undirected,3,5.0,0.3333333333333333
3499,Doran-Martell,Obara-Sand,undirected,4,5.0,0.25
3500,Doran-Martell,Oberyn-Martell,undirected,5,5.0,0.2
3501,Doran-Martell,Quentyn-Martell,undirected,4,5.0,0.25
3502,Doran-Martell,Robert-Baratheon,undirected,3,5.0,0.3333333333333333
3503,Doran-Martell,Viserys-Targaryen,undirected,3,5.0,0.3333333333333333
3504,Draqaz,Miklaz,undirected,3,5.0,0.3333333333333333
3505,Drogo,Viserys-Targaryen,undirected,4,5.0,0.25
3506,Dryn,Tormund,undirected,3,5.0,0.3333333333333333
3507,Dunsen,Gregor-Clegane,undirected,3,5.0,0.3333333333333333
3508,Dunsen,Ilyn-Payne,undirected,3,5.0,0.3333333333333333
3509,Dunsen,Meryn-Trant,undirected,3,5.0,0.3333333333333333
3510,Dunsen,Rafford,undirected,3,5.0,0.3333333333333333
3511,Eddard-Stark,Jon-Snow,undirected,10,5.0,0.1
3512,Eddard-Stark,Ramsay-Snow,undirected,4,5.0,0.25
3513,Eddard-Stark,Robb-Stark,undirected,6,5.0,0.16666666666666666
3514,Eddard-Stark,Robert-Baratheon,undirected,7,5.0,0.14285714285714285
3515,Eddard-Stark,Roose-Bolton,undirected,5,5.0,0.2
3516,Eddard-Stark,Sansa-Stark,undirected,3,5.0,0.3333333333333333
3517,Eddard-Stark,Stannis-Baratheon,undirected,6,5.0,0.16666666666666666
3518,Eddard-Stark,Theon-Greyjoy,undirected,9,5.0,0.1111111111111111
3519,Eddard-Stark,Willam-Dustin,undirected,4,5.0,0.25
3520,Eddard-Stark,Wyman-Manderly,undirected,4,5.0,0.25
3521,Eddison-Tollett,Emmett,undirected,8,5.0,0.125
3522,Eddison-Tollett,Gilly,undirected,3,5.0,0.3333333333333333
3523,Eddison-Tollett,Hobb,undirected,4,5.0,0.25
3524,Eddison-Tollett,Janos-Slynt,undirected,4,5.0,0.25
3525,Eddison-Tollett,Jon-Snow,undirected,25,5.0,0.04
3526,Eddison-Tollett,Mully,undirected,3,5.0,0.3333333333333333
3527,Eddison-Tollett,Satin,undirected,3,5.0,0.3333333333333333
3528,Elia-Martell,Rhaegar-Targaryen,undirected,6,5.0,0.16666666666666666
3529,Emmett,Hareth-(Moles-Town),undirected,3,5.0,0.3333333333333333
3530,Emmett,Hop-Robin,undirected,4,5.0,0.25
3531,Emmett,Janos-Slynt,undirected,4,5.0,0.25
3532,Emmett,Jon-Snow,undirected,15,5.0,0.06666666666666668
3533,Emrick,Hareth-(Moles-Town),undirected,3,5.0,0.3333333333333333
3534,Emrick,Satin,undirected,3,5.0,0.3333333333333333
3535,Euron-Greyjoy,Victarion-Greyjoy,undirected,7,5.0,0.14285714285714285
3536,Franklyn-Flowers,Jon-Connington,undirected,4,5.0,0.25
3537,Frenya,Holly,undirected,6,5.0,0.16666666666666666
3538,Frenya,Theon-Greyjoy,undirected,3,5.0,0.3333333333333333
3539,Fulk,Jon-Snow,undirected,4,5.0,0.25
3540,Fulk,Mully,undirected,5,5.0,0.2
3541,Galazza-Galare,Grazhar,undirected,4,5.0,0.25
3542,Galazza-Galare,Hizdahr-zo-Loraq,undirected,12,5.0,0.08333333333333333
3543,Galazza-Galare,Reznak-mo-Reznak,undirected,5,5.0,0.2
3544,Galazza-Galare,Skahaz-mo-Kandaq,undirected,12,5.0,0.08333333333333333
3545,Garth-(Wolfs-Den),Sybell-Spicer,undirected,3,5.0,0.3333333333333333
3546,Garth-Greyfeather,Hairy-Hal,undirected,4,5.0,0.25
3547,Garth-Greyfeather,Jack-Bulwer,undirected,4,5.0,0.25
3548,Garth-Greyfeather,Jon-Snow,undirected,3,5.0,0.3333333333333333
3549,Gerold-Dayne,Myrcella-Baratheon,undirected,3,5.0,0.3333333333333333
3550,Gerrick-Kingsblood,Jon-Snow,undirected,5,5.0,0.2
3551,Gerrick-Kingsblood,Raymun-Redbeard,undirected,3,5.0,0.3333333333333333
3552,Gerris-Drinkwater,Hizdahr-zo-Loraq,undirected,4,5.0,0.25
3553,Gerris-Drinkwater,Meris,undirected,4,5.0,0.25
3554,Gerris-Drinkwater,Quentyn-Martell,undirected,49,5.0,0.020408163265306117
3555,Gerris-Drinkwater,Tattered-Prince,undirected,3,5.0,0.3333333333333333
3556,Gilly,Jon-Snow,undirected,10,5.0,0.1
3557,Gilly,Mance-Rayder,undirected,3,5.0,0.3333333333333333
3558,Gilly,Melisandre,undirected,4,5.0,0.25
3559,Gilly,Samwell-Tarly,undirected,8,5.0,0.125
3560,Godry-Farring,Jon-Snow,undirected,3,5.0,0.3333333333333333
3561,Godry-Farring,Justin-Massey,undirected,3,5.0,0.3333333333333333
3562,Godry-Farring,Mance-Rayder,undirected,3,5.0,0.3333333333333333
3563,Godry-Farring,Melisandre,undirected,3,5.0,0.3333333333333333
3564,Godry-Farring,Stannis-Baratheon,undirected,9,5.0,0.1111111111111111
3565,Goghor-the-Giant,Hizdahr-zo-Loraq,undirected,5,5.0,0.2
3566,Goghor-the-Giant,Khrazz,undirected,4,5.0,0.25
3567,Goghor-the-Giant,Spotted-Cat,undirected,6,5.0,0.16666666666666666
3568,Grazhar,Qezza,undirected,5,5.0,0.2
3569,Gregor-Clegane,Ilyn-Payne,undirected,3,5.0,0.3333333333333333
3570,Gregor-Clegane,Meryn-Trant,undirected,3,5.0,0.3333333333333333
3571,Gregor-Clegane,Oberyn-Martell,undirected,3,5.0,0.3333333333333333
3572,Gregor-Clegane,Rafford,undirected,3,5.0,0.3333333333333333
3573,Grenn,Pypar,undirected,3,5.0,0.3333333333333333
3574,Grenn,Todder,undirected,3,5.0,0.3333333333333333
3575,Grey-Worm,Hizdahr-zo-Loraq,undirected,3,5.0,0.3333333333333333
3576,Grey-Worm,Irri,undirected,4,5.0,0.25
3577,Grey-Worm,Skahaz-mo-Kandaq,undirected,6,5.0,0.16666666666666666
3578,Grimtongue,Hagen,undirected,5,5.0,0.2
3579,Grimtongue,Lorren,undirected,5,5.0,0.2
3580,Groleo,Hero,undirected,4,5.0,0.25
3581,Groleo,Jhogo,undirected,5,5.0,0.2
3582,Groleo,Skahaz-mo-Kandaq,undirected,3,5.0,0.3333333333333333
3583,Grunt,Sour-Alyn,undirected,7,5.0,0.14285714285714285
3584,Grunt,Theon-Greyjoy,undirected,3,5.0,0.3333333333333333
3585,Hagen,Lorren,undirected,3,5.0,0.3333333333333333
3586,Hagen,Qarl-the-Maid,undirected,3,5.0,0.3333333333333333
3587,Hagen,Tristifer-Botley,undirected,3,5.0,0.3333333333333333
3588,Haggon,Varamyr,undirected,8,5.0,0.125
3589,Hairy-Hal,Jack-Bulwer,undirected,3,5.0,0.3333333333333333
3590,Hairy-Hal,Jon-Snow,undirected,4,5.0,0.25
3591,Haldon,Illyrio-Mopatis,undirected,3,5.0,0.3333333333333333
3592,Haldon,Jon-Connington,undirected,13,5.0,0.07692307692307693
3593,Haldon,Lemore,undirected,4,5.0,0.25
3594,Haldon,Pono,undirected,3,5.0,0.3333333333333333
3595,Haldon,Qavo-Nogarys,undirected,5,5.0,0.2
3596,Haldon,Rolly-Duckfield,undirected,26,5.0,0.038461538461538464
3597,Haldon,Tyrion-Lannister,undirected,54,5.0,0.018518518518518517
3598,Haldon,Yandry,undirected,4,5.0,0.25
3599,Haldon,Ysilla,undirected,5,5.0,0.2
3600,Hareth-(Moles-Town),Hop-Robin,undirected,5,5.0,0.2
3601,Hareth-(Moles-Town),Jon-Snow,undirected,10,5.0,0.1
3602,Hareth-(Moles-Town),Leathers,undirected,3,5.0,0.3333333333333333
3603,Hareth-(Moles-Town),Rory,undirected,4,5.0,0.25
3604,Hareth-(Moles-Town),Satin,undirected,6,5.0,0.16666666666666666
3605,Harl,Lorren,undirected,3,5.0,0.3333333333333333
3606,Harry-Strickland,Jon-Connington,undirected,18,5.0,0.05555555555555555
3607,Harry-Strickland,Myles-Toyne,undirected,4,5.0,0.25
3608,Harwood-Stout,Theon-Greyjoy,undirected,5,5.0,0.2
3609,Harys-Swyft,Pycelle,undirected,4,5.0,0.25
3610,Hero,Jhogo,undirected,8,5.0,0.125
3611,High-Sparrow,Kevan-Lannister,undirected,5,5.0,0.2
3612,High-Sparrow,Unella,undirected,6,5.0,0.16666666666666666
3613,Hizdahr-zo-Loraq,Irri,undirected,3,5.0,0.3333333333333333
3614,Hizdahr-zo-Loraq,Jhiqui,undirected,3,5.0,0.3333333333333333
3615,Hizdahr-zo-Loraq,Khrazz,undirected,9,5.0,0.1111111111111111
3616,Hizdahr-zo-Loraq,Marghaz-zo-Loraq,undirected,5,5.0,0.2
3617,Hizdahr-zo-Loraq,Missandei,undirected,6,5.0,0.16666666666666666
3618,Hizdahr-zo-Loraq,Qezza,undirected,3,5.0,0.3333333333333333
3619,Hizdahr-zo-Loraq,Quentyn-Martell,undirected,15,5.0,0.06666666666666668
3620,Hizdahr-zo-Loraq,Reznak-mo-Reznak,undirected,13,5.0,0.07692307692307693
3621,Hizdahr-zo-Loraq,Skahaz-mo-Kandaq,undirected,29,5.0,0.03448275862068965
3622,Hizdahr-zo-Loraq,Spotted-Cat,undirected,5,5.0,0.2
3623,Hizdahr-zo-Loraq,Steelskin,undirected,3,5.0,0.3333333333333333
3624,Hobb,Jon-Snow,undirected,4,5.0,0.25
3625,Hobb,Melisandre,undirected,3,5.0,0.3333333333333333
3626,Hobb,Mully,undirected,3,5.0,0.3333333333333333
3627,Hobb,Owen,undirected,5,5.0,0.2
3628,Hodor,Jojen-Reed,undirected,11,5.0,0.09090909090909093
3629,Hodor,Meera-Reed,undirected,21,5.0,0.047619047619047616
3630,Holly,Jeyne-Poole,undirected,4,5.0,0.25
3631,Holly,Rowan,undirected,3,5.0,0.3333333333333333
3632,Holly,Theon-Greyjoy,undirected,10,5.0,0.1
3633,Hop-Robin,Jon-Snow,undirected,4,5.0,0.25
3634,Hosteen-Frey,Wyman-Manderly,undirected,5,5.0,0.2
3635,Hoster-Blackwood,Jaime-Lannister,undirected,4,5.0,0.25
3636,Hother-Umber,Jon-Umber-(Greatjon),undirected,3,5.0,0.3333333333333333
3637,Hother-Umber,Mors-Umber,undirected,3,5.0,0.3333333333333333
3638,Hother-Umber,Ramsay-Snow,undirected,5,5.0,0.2
3639,Hother-Umber,Wyman-Manderly,undirected,5,5.0,0.2
3640,Illyrio-Mopatis,Jon-Connington,undirected,6,5.0,0.16666666666666666
3641,Illyrio-Mopatis,Rolly-Duckfield,undirected,6,5.0,0.16666666666666666
3642,Illyrio-Mopatis,Tyrion-Lannister,undirected,30,5.0,0.03333333333333333
3643,Ilyn-Payne,Meryn-Trant,undirected,3,5.0,0.3333333333333333
3644,Ilyn-Payne,Rafford,undirected,3,5.0,0.3333333333333333
3645,Irri,Jhiqui,undirected,24,5.0,0.04166666666666666
3646,Irri,Missandei,undirected,9,5.0,0.1111111111111111
3647,Irri,Rakharo,undirected,5,5.0,0.2
3648,Irri,Skahaz-mo-Kandaq,undirected,5,5.0,0.2
3649,Jack-Bulwer,Jon-Snow,undirected,3,5.0,0.3333333333333333
3650,Jaime-Lannister,Jonos-Bracken,undirected,9,5.0,0.1111111111111111
3651,Jaime-Lannister,Josmyn-Peckledon,undirected,3,5.0,0.3333333333333333
3652,Jaime-Lannister,Kevan-Lannister,undirected,3,5.0,0.3333333333333333
3653,Jaime-Lannister,Robert-Baratheon,undirected,4,5.0,0.25
3654,Jaime-Lannister,Tyrion-Lannister,undirected,4,5.0,0.25
3655,Jaime-Lannister,Tytos-Blackwood,undirected,6,5.0,0.16666666666666666
3656,Janos-Slynt,Jon-Snow,undirected,16,5.0,0.0625
3657,Jared-Frey,Rhaegar-Frey,undirected,3,5.0,0.3333333333333333
3658,Jeor-Mormont,Jon-Snow,undirected,11,5.0,0.09090909090909093
3659,Jeor-Mormont,Qhorin-Halfhand,undirected,3,5.0,0.3333333333333333
3660,Jeyne-Poole,Ramsay-Snow,undirected,12,5.0,0.08333333333333333
3661,Jeyne-Poole,Roose-Bolton,undirected,3,5.0,0.3333333333333333
3662,Jeyne-Poole,Rowan,undirected,3,5.0,0.3333333333333333
3663,Jeyne-Poole,Squirrel,undirected,3,5.0,0.3333333333333333
3664,Jeyne-Poole,Theon-Greyjoy,undirected,24,5.0,0.04166666666666666
3665,Jhiqui,Missandei,undirected,10,5.0,0.1
3666,Jhiqui,Rakharo,undirected,5,5.0,0.2
3667,Jhiqui,Skahaz-mo-Kandaq,undirected,3,5.0,0.3333333333333333
3668,Jhogo,Rakharo,undirected,6,5.0,0.16666666666666666
3669,Joffrey-Baratheon,Tommen-Baratheon,undirected,3,5.0,0.3333333333333333
3670,Joffrey-Baratheon,Tyrion-Lannister,undirected,10,5.0,0.1
3671,Jojen-Reed,Meera-Reed,undirected,21,5.0,0.047619047619047616
3672,Jon-Connington,Lemore,undirected,11,5.0,0.09090909090909093
3673,Jon-Connington,Myles-Toyne,undirected,9,5.0,0.1111111111111111
3674,Jon-Connington,Nyessos-Vhassar,undirected,3,5.0,0.3333333333333333
3675,Jon-Connington,Rhaegar-Targaryen,undirected,7,5.0,0.14285714285714285
3676,Jon-Connington,Robert-Baratheon,undirected,8,5.0,0.125
3677,Jon-Connington,Rolly-Duckfield,undirected,12,5.0,0.08333333333333333
3678,Jon-Connington,Tyrion-Lannister,undirected,37,5.0,0.027027027027027032
3679,Jon-Connington,Tywin-Lannister,undirected,4,5.0,0.25
3680,Jon-Connington,Varys,undirected,6,5.0,0.16666666666666666
3681,Jon-Connington,Yandry,undirected,9,5.0,0.1111111111111111
3682,Jon-Snow,Leathers,undirected,18,5.0,0.05555555555555555
3683,Jon-Snow,Malegorn,undirected,5,5.0,0.2
3684,Jon-Snow,Mance-Rayder,undirected,25,5.0,0.04
3685,Jon-Snow,Melisandre,undirected,48,5.0,0.02083333333333333
3686,Jon-Snow,Mully,undirected,14,5.0,0.07142857142857142
3687,Jon-Snow,Narbert-Grandison,undirected,3,5.0,0.3333333333333333
3688,Jon-Snow,Othell-Yarwyck,undirected,10,5.0,0.1
3689,Jon-Snow,Owen,undirected,3,5.0,0.3333333333333333
3690,Jon-Snow,Patrek-of-Kings-Mountain,undirected,7,5.0,0.14285714285714285
3691,Jon-Snow,Pypar,undirected,5,5.0,0.2
3692,Jon-Snow,Qhorin-Halfhand,undirected,3,5.0,0.3333333333333333
3693,Jon-Snow,Rattleshirt,undirected,23,5.0,0.043478260869565216
3694,Jon-Snow,Robb-Stark,undirected,10,5.0,0.1
3695,Jon-Snow,Rory,undirected,6,5.0,0.16666666666666666
3696,Jon-Snow,Samwell-Tarly,undirected,14,5.0,0.07142857142857142
3697,Jon-Snow,Sansa-Stark,undirected,3,5.0,0.3333333333333333
3698,Jon-Snow,Satin,undirected,15,5.0,0.06666666666666668
3699,Jon-Snow,Selyse-Florent,undirected,38,5.0,0.02631578947368421
3700,Jon-Snow,Shireen-Baratheon,undirected,4,5.0,0.25
3701,Jon-Snow,Sigorn,undirected,6,5.0,0.16666666666666666
3702,Jon-Snow,Soren-Shieldbreaker,undirected,3,5.0,0.3333333333333333
3703,Jon-Snow,Stannis-Baratheon,undirected,73,5.0,0.0136986301369863
3704,Jon-Snow,Tom-Barleycorn,undirected,4,5.0,0.25
3705,Jon-Snow,Toregg,undirected,6,5.0,0.16666666666666666
3706,Jon-Snow,Tormund,undirected,50,5.0,0.02
3707,Jon-Snow,Tycho-Nestoris,undirected,12,5.0,0.08333333333333333
3708,Jon-Snow,Ulmer,undirected,3,5.0,0.3333333333333333
3709,Jon-Snow,Val,undirected,37,5.0,0.027027027027027032
3710,Jon-Snow,Weeper,undirected,3,5.0,0.3333333333333333
3711,Jon-Snow,Wick-Whittlestick,undirected,5,5.0,0.2
3712,Jon-Snow,Wun-Weg-Wun-Dar-Wun,undirected,11,5.0,0.09090909090909093
3713,Jon-Snow,Ygritte,undirected,14,5.0,0.07142857142857142
3714,Jorah-Mormont,Nurse,undirected,4,5.0,0.25
3715,Jorah-Mormont,Penny,undirected,9,5.0,0.1111111111111111
3716,Jorah-Mormont,Tyrion-Lannister,undirected,27,5.0,0.037037037037037035
3717,Joramun,Mance-Rayder,undirected,3,5.0,0.3333333333333333
3718,Joramun,Melisandre,undirected,4,5.0,0.25
3719,Justin-Massey,Richard-Horpe,undirected,7,5.0,0.14285714285714285
3720,Justin-Massey,Stannis-Baratheon,undirected,10,5.0,0.1
3721,Kasporio,Tybero-Istarion,undirected,3,5.0,0.3333333333333333
3722,Kasporio,Tyrion-Lannister,undirected,3,5.0,0.3333333333333333
3723,Kedry,Quentyn-Martell,undirected,3,5.0,0.3333333333333333
3724,Kerwin,Victarion-Greyjoy,undirected,12,5.0,0.08333333333333333
3725,Kevan-Lannister,Mace-Tyrell,undirected,5,5.0,0.2
3726,Kevan-Lannister,Pycelle,undirected,5,5.0,0.2
3727,Kevan-Lannister,Randyll-Tarly,undirected,6,5.0,0.16666666666666666
3728,Kevan-Lannister,Ronnet-Connington,undirected,3,5.0,0.3333333333333333
3729,Kevan-Lannister,Tommen-Baratheon,undirected,11,5.0,0.09090909090909093
3730,Kevan-Lannister,Tywin-Lannister,undirected,3,5.0,0.3333333333333333
3731,Kevan-Lannister,Varys,undirected,3,5.0,0.3333333333333333
3732,Khrazz,Spotted-Cat,undirected,4,5.0,0.25
3733,Khrazz,Steelskin,undirected,3,5.0,0.3333333333333333
3734,Kindly-Man,Waif,undirected,6,5.0,0.16666666666666666
3735,Leaf,Meera-Reed,undirected,6,5.0,0.16666666666666666
3736,Leathers,Toregg,undirected,4,5.0,0.25
3737,Leathers,Tormund,undirected,3,5.0,0.3333333333333333
3738,Leathers,Wun-Weg-Wun-Dar-Wun,undirected,9,5.0,0.1111111111111111
3739,Lemore,Rolly-Duckfield,undirected,5,5.0,0.2
3740,Lemore,Tyrion-Lannister,undirected,16,5.0,0.0625
3741,Lemore,Yandry,undirected,5,5.0,0.2
3742,Lemore,Ysilla,undirected,3,5.0,0.3333333333333333
3743,Leona-Woolfield,Wyman-Manderly,undirected,4,5.0,0.25
3744,Longwater-Pyke,Victarion-Greyjoy,undirected,3,5.0,0.3333333333333333
3745,Lorren,Sybelle-Glover,undirected,3,5.0,0.3333333333333333
3746,Luton,Skinner,undirected,3,5.0,0.3333333333333333
3747,Lyanna-Mormont,Stannis-Baratheon,undirected,3,5.0,0.3333333333333333
3748,Lyanna-Stark,Rhaegar-Targaryen,undirected,4,5.0,0.25
3749,Mace-Tyrell,Pycelle,undirected,4,5.0,0.25
3750,Mace-Tyrell,Randyll-Tarly,undirected,5,5.0,0.2
3751,Mace-Tyrell,Robert-Strong,undirected,3,5.0,0.3333333333333333
3752,Maege-Mormont,Robb-Stark,undirected,4,5.0,0.25
3753,Malaquo-Maegyr,Nyessos-Vhassar,undirected,7,5.0,0.14285714285714285
3754,Malegorn,Narbert-Grandison,undirected,3,5.0,0.3333333333333333
3755,Malegorn,Selyse-Florent,undirected,5,5.0,0.2
3756,Mance-Rayder,Melisandre,undirected,6,5.0,0.16666666666666666
3757,Mance-Rayder,Ramsay-Snow,undirected,7,5.0,0.14285714285714285
3758,Mance-Rayder,Rowan,undirected,4,5.0,0.25
3759,Mance-Rayder,Squirrel,undirected,5,5.0,0.2
3760,Mance-Rayder,Stannis-Baratheon,undirected,16,5.0,0.0625
3761,Mance-Rayder,Theon-Greyjoy,undirected,9,5.0,0.1111111111111111
3762,Mance-Rayder,Tormund,undirected,12,5.0,0.08333333333333333
3763,Mance-Rayder,Val,undirected,6,5.0,0.16666666666666666
3764,Mance-Rayder,Varamyr,undirected,3,5.0,0.3333333333333333
3765,Marlon-Manderly,Stannis-Baratheon,undirected,3,5.0,0.3333333333333333
3766,Marselen,Symon-Stripeback,undirected,4,5.0,0.25
3767,Marya-Seaworth,Stannis-Baratheon,undirected,3,5.0,0.3333333333333333
3768,Melisandre,Rattleshirt,undirected,6,5.0,0.16666666666666666
3769,Melisandre,Selyse-Florent,undirected,11,5.0,0.09090909090909093
3770,Melisandre,Sigorn,undirected,3,5.0,0.3333333333333333
3771,Melisandre,Stannis-Baratheon,undirected,32,5.0,0.03125
3772,Melisandre,Ygritte,undirected,3,5.0,0.3333333333333333
3773,Meris,Quentyn-Martell,undirected,14,5.0,0.07142857142857142
3774,Meris,Tattered-Prince,undirected,9,5.0,0.1111111111111111
3775,Meryn-Trant,Rafford,undirected,3,5.0,0.3333333333333333
3776,Mezzara,Qezza,undirected,3,5.0,0.3333333333333333
3777,Miklaz,Qezza,undirected,4,5.0,0.25
3778,Missandei,Quentyn-Martell,undirected,3,5.0,0.3333333333333333
3779,Missandei,Skahaz-mo-Kandaq,undirected,6,5.0,0.16666666666666666
3780,Moelle,Scolera,undirected,10,5.0,0.1
3781,Moelle,Unella,undirected,12,5.0,0.08333333333333333
3782,Moqorro,Rodrik-Sparr,undirected,4,5.0,0.25
3783,Moqorro,Tyrion-Lannister,undirected,7,5.0,0.14285714285714285
3784,Moqorro,Victarion-Greyjoy,undirected,21,5.0,0.047619047619047616
3785,Morgo,Tyrion-Lannister,undirected,4,5.0,0.25
3786,Mors-Umber,Stannis-Baratheon,undirected,7,5.0,0.14285714285714285
3787,Myrcella-Baratheon,Stannis-Baratheon,undirected,3,5.0,0.3333333333333333
3788,Myrcella-Baratheon,Tommen-Baratheon,undirected,8,5.0,0.125
3789,Myrcella-Baratheon,Trystane-Martell,undirected,4,5.0,0.25
3790,Myrcella-Baratheon,Tyrion-Lannister,undirected,5,5.0,0.2
3791,Narbert-Grandison,Patrek-of-Kings-Mountain,undirected,3,5.0,0.3333333333333333
3792,Narbert-Grandison,Selyse-Florent,undirected,8,5.0,0.125
3793,Nurse,Penny,undirected,4,5.0,0.25
3794,Nurse,Tyrion-Lannister,undirected,8,5.0,0.125
3795,Nurse,Yezzan-zo-Qaggaz,undirected,12,5.0,0.08333333333333333
3796,Nymeria-Sand,Obara-Sand,undirected,8,5.0,0.125
3797,Nymeria-Sand,Tyene-Sand,undirected,7,5.0,0.14285714285714285
3798,Obara-Sand,Tyene-Sand,undirected,6,5.0,0.16666666666666666
3799,Old-Bill-Bone,Quentyn-Martell,undirected,3,5.0,0.3333333333333333
3800,Othell-Yarwyck,Weeper,undirected,4,5.0,0.25
3801,Patchface,Selyse-Florent,undirected,3,5.0,0.3333333333333333
3802,Patchface,Shireen-Baratheon,undirected,3,5.0,0.3333333333333333
3803,Patrek-of-Kings-Mountain,Selyse-Florent,undirected,7,5.0,0.14285714285714285
3804,Patrek-of-Kings-Mountain,Wun-Weg-Wun-Dar-Wun,undirected,3,5.0,0.3333333333333333
3805,Penny,Sweets,undirected,4,5.0,0.25
3806,Penny,Tyrion-Lannister,undirected,59,5.0,0.01694915254237288
3807,Penny,Yezzan-zo-Qaggaz,undirected,9,5.0,0.1111111111111111
3808,Petyr-Baelish,Varys,undirected,4,5.0,0.25
3809,Pypar,Todder,undirected,4,5.0,0.25
3810,Qarl-the-Maid,Tristifer-Botley,undirected,5,5.0,0.2
3811,Qavo-Nogarys,Tyrion-Lannister,undirected,6,5.0,0.16666666666666666
3812,Quentyn-Martell,Tattered-Prince,undirected,14,5.0,0.07142857142857142
3813,Qyburn,Robert-Strong,undirected,4,5.0,0.25
3814,Ralf-(Limper),Victarion-Greyjoy,undirected,3,5.0,0.3333333333333333
3815,Ramsay-Snow,Roose-Bolton,undirected,14,5.0,0.07142857142857142
3816,Ramsay-Snow,Skinner,undirected,5,5.0,0.2
3817,Ramsay-Snow,Sour-Alyn,undirected,6,5.0,0.16666666666666666
3818,Ramsay-Snow,Stannis-Baratheon,undirected,8,5.0,0.125
3819,Ramsay-Snow,Theon-Greyjoy,undirected,87,5.0,0.011494252873563218
3820,Ramsay-Snow,Walder-Frey-(son-of-Merrett),undirected,3,5.0,0.3333333333333333
3821,Ramsay-Snow,Wyman-Manderly,undirected,5,5.0,0.2
3822,Ramsay-Snow,Yellow-Dick,undirected,7,5.0,0.14285714285714285
3823,Randyll-Tarly,Robert-Strong,undirected,3,5.0,0.3333333333333333
3824,Reznak-mo-Reznak,Skahaz-mo-Kandaq,undirected,5,5.0,0.2
3825,Rhaegar-Frey,Wyman-Manderly,undirected,3,5.0,0.3333333333333333
3826,Rhaegar-Targaryen,Robert-Baratheon,undirected,7,5.0,0.14285714285714285
3827,Richard-Horpe,Stannis-Baratheon,undirected,3,5.0,0.3333333333333333
3828,Rickon-Stark,Robb-Stark,undirected,3,5.0,0.3333333333333333
3829,Rickon-Stark,Theon-Greyjoy,undirected,4,5.0,0.25
3830,Robb-Stark,Rodrik-Cassel,undirected,3,5.0,0.3333333333333333
3831,Robb-Stark,Stannis-Baratheon,undirected,6,5.0,0.16666666666666666
3832,Robb-Stark,Theon-Greyjoy,undirected,7,5.0,0.14285714285714285
3833,Robb-Stark,Wyman-Manderly,undirected,3,5.0,0.3333333333333333
3834,Robert-Baratheon,Stannis-Baratheon,undirected,11,5.0,0.09090909090909093
3835,Robert-Baratheon,Tommen-Baratheon,undirected,4,5.0,0.25
3836,Robert-Baratheon,Tywin-Lannister,undirected,3,5.0,0.3333333333333333
3837,Robert-Baratheon,Val,undirected,3,5.0,0.3333333333333333
3838,Robert-Baratheon,Viserys-Targaryen,undirected,3,5.0,0.3333333333333333
3839,Robert-Baratheon,Willam-Dustin,undirected,3,5.0,0.3333333333333333
3840,Robett-Glover,Stannis-Baratheon,undirected,4,5.0,0.25
3841,Rodrik-Cassel,Theon-Greyjoy,undirected,3,5.0,0.3333333333333333
3842,Rodrik-Sparr,Victarion-Greyjoy,undirected,7,5.0,0.14285714285714285
